user_id,name,email,user_type,balance
U08178,User 8178,user8178@gmail.com,normal,1351670
U08179,User 8179,user8179@gmail.com,normal,1815299
U08180,User 8180,user8180@gmail.com,vip,2990244
U08181,User 8181,user8181@gmail.com,vip,1006164
U08182,User 8182,user8182@gmail.com,vip,3957392
U08183,User 8183,user8183@gmail.com,normal,1902173
U08184,User 8184,user8184@gmail.com,vip,3841279
U08185,User 8185,user8185@gmail.com,vip,957441
U08186,User 8186,user8186@gmail.com,normal,4724410
U08187,User 8187,user8187@gmail.com,normal,4854315
U08188,User 8188,user8188@gmail.com,vip,2721310
U08189,User 8189,user8189@gmail.com,normal,3513327
U08190,User 8190,user8190@gmail.com,vip,598480
U08191,User 8191,user8191@gmail.com,vip,1757262
U08192,User 8192,user8192@gmail.com,vip,2261391
U08193,User 8193,user8193@gmail.com,vip,3194840
U08194,User 8194,user8194@gmail.com,normal,4078178
U08195,User 8195,user8195@gmail.com,normal,3341996
U08196,User 8196,user8196@gmail.com,vip,5070512
U08197,User 8197,user8197@gmail.com,normal,2963163
U08198,User 8198,user8198@gmail.com,normal,4727790
U08199,User 8199,user8199@gmail.com,normal,978155
U08200,User 8200,user8200@gmail.com,normal,4509618
U08201,User 8201,user8201@gmail.com,vip,3416119
U08202,User 8202,user8202@gmail.com,normal,1822439
U08203,User 8203,user8203@gmail.com,vip,3494260
U08204,User 8204,user8204@gmail.com,normal,3476570
U08205,User 8205,user8205@gmail.com,vip,4512398
U08206,User 8206,user8206@gmail.com,normal,1693744
U08207,User 8207,user8207@gmail.com,vip,2161584
U08208,User 8208,user8208@gmail.com,vip,2036794
U08209,User 8209,user8209@gmail.com,vip,212579
U08210,User 8210,user8210@gmail.com,normal,4916065
U08211,User 8211,user8211@gmail.com,normal,3596494
U08212,User 8212,user8212@gmail.com,vip,2347580
U08213,User 8213,user8213@gmail.com,normal,4546587
U08214,User 8214,user8214@gmail.com,vip,3966209
U08215,User 8215,user8215@gmail.com,normal,1978363
U08216,User 8216,user8216@gmail.com,vip,1758551
U08217,User 8217,user8217@gmail.com,normal,3411263
U08218,User 8218,user8218@gmail.com,vip,2222985
U08219,User 8219,user8219@gmail.com,vip,4874279
U08220,User 8220,user8220@gmail.com,normal,3762199
U08221,User 8221,user8221@gmail.com,vip,4834680
U08222,User 8222,user8222@gmail.com,vip,930087
U08223,User 8223,user8223@gmail.com,normal,1628998
U08224,User 8224,user8224@gmail.com,normal,702425
U08225,User 8225,user8225@gmail.com,normal,3739602
U08226,User 8226,user8226@gmail.com,normal,1895735
U08227,User 8227,user8227@gmail.com,vip,4066828
U08228,User 8228,user8228@gmail.com,vip,2936075
U08229,User 8229,user8229@gmail.com,normal,2226553
U08230,User 8230,user8230@gmail.com,vip,1095627
U08231,User 8231,user8231@gmail.com,normal,2173295
U08232,User 8232,user8232@gmail.com,normal,4979824
U08233,User 8233,user8233@gmail.com,normal,4056702
U08234,User 8234,user8234@gmail.com,normal,4432869
U08235,User 8235,user8235@gmail.com,vip,3296105
U08236,User 8236,user8236@gmail.com,vip,3917850
U08237,User 8237,user8237@gmail.com,normal,452946
U08238,User 8238,user8238@gmail.com,vip,447095
U08239,User 8239,user8239@gmail.com,vip,4416435
U08240,User 8240,user8240@gmail.com,vip,3244270
U08241,User 8241,user8241@gmail.com,normal,153096
U08242,User 8242,user8242@gmail.com,normal,233385
U08243,User 8243,user8243@gmail.com,normal,1036363
U08244,User 8244,user8244@gmail.com,vip,1824163
U08245,User 8245,user8245@gmail.com,vip,2687063
U08246,User 8246,user8246@gmail.com,vip,2424275
U08247,User 8247,user8247@gmail.com,vip,101166
U08248,User 8248,user8248@gmail.com,vip,1700930
U08249,User 8249,user8249@gmail.com,normal,304854
U08250,User 8250,user8250@gmail.com,vip,1166782
U08251,User 8251,user8251@gmail.com,vip,1231454
U08252,User 8252,user8252@gmail.com,vip,2408487
U08253,User 8253,user8253@gmail.com,vip,2979774
U08254,User 8254,user8254@gmail.com,normal,1607846
U08255,User 8255,user8255@gmail.com,vip,183260
U08256,User 8256,user8256@gmail.com,vip,2348670
U08257,User 8257,user8257@gmail.com,normal,325675
U08258,User 8258,user8258@gmail.com,normal,1338170
U08259,User 8259,user8259@gmail.com,vip,2779438
U08260,User 8260,user8260@gmail.com,vip,3459078
U08261,User 8261,user8261@gmail.com,vip,1289627
U08262,User 8262,user8262@gmail.com,normal,2959386
U08263,User 8263,user8263@gmail.com,normal,3263450
U08264,User 8264,user8264@gmail.com,vip,2614289
U08265,User 8265,user8265@gmail.com,normal,4724588
U08266,User 8266,user8266@gmail.com,normal,2498200
U08267,User 8267,user8267@gmail.com,vip,2918953
U08268,User 8268,user8268@gmail.com,vip,2857025
U08269,User 8269,user8269@gmail.com,vip,1510497
U08270,User 8270,user8270@gmail.com,vip,2657783
U08271,User 8271,user8271@gmail.com,normal,1047652
U08272,User 8272,user8272@gmail.com,vip,1932812
U08273,User 8273,user8273@gmail.com,normal,1774814
U08274,User 8274,user8274@gmail.com,normal,960559
U08275,User 8275,user8275@gmail.com,vip,2864218
U08276,User 8276,user8276@gmail.com,normal,4080569
U08277,User 8277,user8277@gmail.com,normal,927207
U08278,User 8278,user8278@gmail.com,vip,863014
U08279,User 8279,user8279@gmail.com,normal,395800
U08280,User 8280,user8280@gmail.com,vip,4658976
U08281,User 8281,user8281@gmail.com,vip,4457700
U08282,User 8282,user8282@gmail.com,normal,4956983
U08283,User 8283,user8283@gmail.com,normal,677550
U08284,User 8284,user8284@gmail.com,vip,5081326
U08285,User 8285,user8285@gmail.com,normal,1792800
U08286,User 8286,user8286@gmail.com,vip,3641839
U08287,User 8287,user8287@gmail.com,vip,2409392
U08288,User 8288,user8288@gmail.com,normal,893022
U08289,User 8289,user8289@gmail.com,vip,1378181
U08290,User 8290,user8290@gmail.com,vip,419914
U08291,User 8291,user8291@gmail.com,normal,657394
U08292,User 8292,user8292@gmail.com,vip,2609472
U08293,User 8293,user8293@gmail.com,vip,2330464
U08294,User 8294,user8294@gmail.com,vip,3520634
U08295,User 8295,user8295@gmail.com,vip,1892619
U08296,User 8296,user8296@gmail.com,vip,3740213
U08297,User 8297,user8297@gmail.com,normal,3161251
U08298,User 8298,user8298@gmail.com,vip,3224288
U08299,User 8299,user8299@gmail.com,vip,3136082
U08300,User 8300,user8300@gmail.com,vip,1655344
U08301,User 8301,user8301@gmail.com,vip,1235869
U08302,User 8302,user8302@gmail.com,vip,1831056
U08303,User 8303,user8303@gmail.com,normal,1477092
U08304,User 8304,user8304@gmail.com,vip,485622
U08305,User 8305,user8305@gmail.com,normal,4945731
U08306,User 8306,user8306@gmail.com,normal,4456913
U08307,User 8307,user8307@gmail.com,vip,2936091
U08308,User 8308,user8308@gmail.com,normal,3538910
U08309,User 8309,user8309@gmail.com,vip,2182571
U08310,User 8310,user8310@gmail.com,vip,1088282
U08311,User 8311,user8311@gmail.com,vip,4806999
U08312,User 8312,user8312@gmail.com,normal,2788818
U08313,User 8313,user8313@gmail.com,normal,1579467
U08314,User 8314,user8314@gmail.com,vip,2806870
U08315,User 8315,user8315@gmail.com,vip,1179321
U08316,User 8316,user8316@gmail.com,normal,3278412
U08317,User 8317,user8317@gmail.com,vip,919166
U08318,User 8318,user8318@gmail.com,vip,4440160
U08319,User 8319,user8319@gmail.com,normal,4594531
U08320,User 8320,user8320@gmail.com,normal,4278425
U08321,User 8321,user8321@gmail.com,normal,4841342
U08322,User 8322,user8322@gmail.com,vip,4746951
U08323,User 8323,user8323@gmail.com,normal,316089
U08324,User 8324,user8324@gmail.com,vip,3544153
U08325,User 8325,user8325@gmail.com,vip,169962
U08326,User 8326,user8326@gmail.com,normal,1587083
U08327,User 8327,user8327@gmail.com,normal,971618
U08328,User 8328,user8328@gmail.com,vip,4523836
U08329,User 8329,user8329@gmail.com,vip,650562
U08330,User 8330,user8330@gmail.com,normal,2596125
U08331,User 8331,user8331@gmail.com,normal,3195718
U08332,User 8332,user8332@gmail.com,vip,4799493
U08333,User 8333,user8333@gmail.com,vip,1251429
U08334,User 8334,user8334@gmail.com,vip,2050850
U08335,User 8335,user8335@gmail.com,normal,4722385
U08336,User 8336,user8336@gmail.com,normal,1865611
U08337,User 8337,user8337@gmail.com,vip,1879449
U08338,User 8338,user8338@gmail.com,vip,5005681
U08339,User 8339,user8339@gmail.com,vip,2172782
U08340,User 8340,user8340@gmail.com,normal,5095091
U08341,User 8341,user8341@gmail.com,vip,1423427
U08342,User 8342,user8342@gmail.com,normal,1221584
U08343,User 8343,user8343@gmail.com,normal,4694989
U08344,User 8344,user8344@gmail.com,vip,4653238
U08345,User 8345,user8345@gmail.com,vip,3243114
U08346,User 8346,user8346@gmail.com,normal,3602746
U08347,User 8347,user8347@gmail.com,normal,656094
U08348,User 8348,user8348@gmail.com,vip,2631329
U08349,User 8349,user8349@gmail.com,normal,2047544
U08350,User 8350,user8350@gmail.com,vip,4129819
U08351,User 8351,user8351@gmail.com,vip,2686355
U08352,User 8352,user8352@gmail.com,normal,2702287
U08353,User 8353,user8353@gmail.com,vip,402040
U08354,User 8354,user8354@gmail.com,vip,1690129
U08355,User 8355,user8355@gmail.com,normal,3862113
U08356,User 8356,user8356@gmail.com,normal,1172913
U08357,User 8357,user8357@gmail.com,vip,2829721
U08358,User 8358,user8358@gmail.com,vip,3467501
U08359,User 8359,user8359@gmail.com,normal,1160447
U08360,User 8360,user8360@gmail.com,vip,4581574
U08361,User 8361,user8361@gmail.com,normal,3394664
U08362,User 8362,user8362@gmail.com,vip,4994352
U08363,User 8363,user8363@gmail.com,vip,2928612
U08364,User 8364,user8364@gmail.com,normal,2525218
U08365,User 8365,user8365@gmail.com,vip,3543065
U08366,User 8366,user8366@gmail.com,vip,2866958
U08367,User 8367,user8367@gmail.com,normal,1162444
U08368,User 8368,user8368@gmail.com,vip,1120683
U08369,User 8369,user8369@gmail.com,normal,2630655
U08370,User 8370,user8370@gmail.com,vip,1455469
U08371,User 8371,user8371@gmail.com,vip,2532340
U08372,User 8372,user8372@gmail.com,normal,2185622
U08373,User 8373,user8373@gmail.com,normal,2184463
U08374,User 8374,user8374@gmail.com,normal,1063142
U08375,User 8375,user8375@gmail.com,vip,1786009
U08376,User 8376,user8376@gmail.com,vip,2268270
U08377,User 8377,user8377@gmail.com,vip,4212577
U08378,User 8378,user8378@gmail.com,vip,3890499
U08379,User 8379,user8379@gmail.com,vip,5006461
U08380,User 8380,user8380@gmail.com,normal,1546381
U08381,User 8381,user8381@gmail.com,vip,2186350
U08382,User 8382,user8382@gmail.com,normal,4010175
U08383,User 8383,user8383@gmail.com,normal,4912289
U08384,User 8384,user8384@gmail.com,vip,3851553
U08385,User 8385,user8385@gmail.com,normal,3551570
U08386,User 8386,user8386@gmail.com,vip,3978440
U08387,User 8387,user8387@gmail.com,vip,137676
U08388,User 8388,user8388@gmail.com,vip,3758824
U08389,User 8389,user8389@gmail.com,normal,1411787
U08390,User 8390,user8390@gmail.com,vip,1770240
U08391,User 8391,user8391@gmail.com,normal,352386
U08392,User 8392,user8392@gmail.com,normal,4945715
U08393,User 8393,user8393@gmail.com,vip,760759
U08394,User 8394,user8394@gmail.com,normal,4813495
U08395,User 8395,user8395@gmail.com,normal,1857356
U08396,User 8396,user8396@gmail.com,normal,279142
U08397,User 8397,user8397@gmail.com,normal,4557658
U08398,User 8398,user8398@gmail.com,normal,3602162
U08399,User 8399,user8399@gmail.com,vip,1206582
U08400,User 8400,user8400@gmail.com,normal,1439798
U08401,User 8401,user8401@gmail.com,normal,206805
U08402,User 8402,user8402@gmail.com,vip,4248999
U08403,User 8403,user8403@gmail.com,normal,2657228
U08404,User 8404,user8404@gmail.com,normal,1823465
U08405,User 8405,user8405@gmail.com,vip,2396335
U08406,User 8406,user8406@gmail.com,normal,1874942
U08407,User 8407,user8407@gmail.com,vip,3575515
U08408,User 8408,user8408@gmail.com,normal,2537049
U08409,User 8409,user8409@gmail.com,vip,1641360
U08410,User 8410,user8410@gmail.com,vip,2962001
U08411,User 8411,user8411@gmail.com,vip,3202102
U08412,User 8412,user8412@gmail.com,vip,4134577
U08413,User 8413,user8413@gmail.com,normal,1229376
U08414,User 8414,user8414@gmail.com,vip,1713772
U08415,User 8415,user8415@gmail.com,normal,3982190
U08416,User 8416,user8416@gmail.com,vip,2099885
U08417,User 8417,user8417@gmail.com,normal,1518316
U08418,User 8418,user8418@gmail.com,normal,2646861
U08419,User 8419,user8419@gmail.com,vip,1417688
U08420,User 8420,user8420@gmail.com,vip,3676958
U08421,User 8421,user8421@gmail.com,vip,4496481
U08422,User 8422,user8422@gmail.com,normal,1138084
U08423,User 8423,user8423@gmail.com,vip,2447243
U08424,User 8424,user8424@gmail.com,normal,2933732
U08425,User 8425,user8425@gmail.com,vip,3013263
U08426,User 8426,user8426@gmail.com,normal,2303956
U08427,User 8427,user8427@gmail.com,normal,2529438
U08428,User 8428,user8428@gmail.com,normal,2567857
U08429,User 8429,user8429@gmail.com,normal,1236870
U08430,User 8430,user8430@gmail.com,normal,2013936
U08431,User 8431,user8431@gmail.com,normal,801838
U08432,User 8432,user8432@gmail.com,normal,1916428
U08433,User 8433,user8433@gmail.com,normal,4903547
U08434,User 8434,user8434@gmail.com,vip,1871806
U08435,User 8435,user8435@gmail.com,vip,588629
U08436,User 8436,user8436@gmail.com,normal,3759499
U08437,User 8437,user8437@gmail.com,normal,2153540
U08438,User 8438,user8438@gmail.com,normal,2936567
U08439,User 8439,user8439@gmail.com,vip,536884
U08440,User 8440,user8440@gmail.com,vip,521879
U08441,User 8441,user8441@gmail.com,normal,1272855
U08442,User 8442,user8442@gmail.com,normal,2197956
U08443,User 8443,user8443@gmail.com,vip,3990889
U08444,User 8444,user8444@gmail.com,normal,4881707
U08445,User 8445,user8445@gmail.com,vip,1425039
U08446,User 8446,user8446@gmail.com,vip,852546
U08447,User 8447,user8447@gmail.com,normal,933017
U08448,User 8448,user8448@gmail.com,normal,2451861
U08449,User 8449,user8449@gmail.com,normal,3587687
U08450,User 8450,user8450@gmail.com,normal,1887806
U08451,User 8451,user8451@gmail.com,normal,4461415
U08452,User 8452,user8452@gmail.com,vip,2822003
U08453,User 8453,user8453@gmail.com,normal,4214908
U08454,User 8454,user8454@gmail.com,vip,788602
U08455,User 8455,user8455@gmail.com,vip,511866
U08456,User 8456,user8456@gmail.com,vip,1437559
U08457,User 8457,user8457@gmail.com,vip,818766
U08458,User 8458,user8458@gmail.com,vip,1481126
U08459,User 8459,user8459@gmail.com,normal,3368379
U08460,User 8460,user8460@gmail.com,vip,1226979
U08461,User 8461,user8461@gmail.com,normal,1470911
U08462,User 8462,user8462@gmail.com,vip,4761638
U08463,User 8463,user8463@gmail.com,normal,3778516
U08464,User 8464,user8464@gmail.com,normal,2313741
U08465,User 8465,user8465@gmail.com,normal,543762
U08466,User 8466,user8466@gmail.com,normal,1524690
U08467,User 8467,user8467@gmail.com,normal,704497
U08468,User 8468,user8468@gmail.com,vip,4358300
U08469,User 8469,user8469@gmail.com,vip,804140
U08470,User 8470,user8470@gmail.com,normal,135473
U08471,User 8471,user8471@gmail.com,normal,201026
U08472,User 8472,user8472@gmail.com,vip,2201672
U08473,User 8473,user8473@gmail.com,normal,315351
U08474,User 8474,user8474@gmail.com,vip,3732604
U08475,User 8475,user8475@gmail.com,normal,2183479
U08476,User 8476,user8476@gmail.com,vip,2934621
U08477,User 8477,user8477@gmail.com,normal,1232890
U08478,User 8478,user8478@gmail.com,vip,2404129
U08479,User 8479,user8479@gmail.com,normal,3491586
U08480,User 8480,user8480@gmail.com,normal,3580088
U08481,User 8481,user8481@gmail.com,vip,3292961
U08482,User 8482,user8482@gmail.com,vip,3224445
U08483,User 8483,user8483@gmail.com,vip,3500440
U08484,User 8484,user8484@gmail.com,normal,4592456
U08485,User 8485,user8485@gmail.com,normal,4388602
U08486,User 8486,user8486@gmail.com,normal,1474464
U08487,User 8487,user8487@gmail.com,vip,4327920
U08488,User 8488,user8488@gmail.com,vip,5018382
U08489,User 8489,user8489@gmail.com,vip,4138261
U08490,User 8490,user8490@gmail.com,vip,4709196
U08491,User 8491,user8491@gmail.com,normal,748609
U08492,User 8492,user8492@gmail.com,vip,2979357
U08493,User 8493,user8493@gmail.com,normal,1325091
U08494,User 8494,user8494@gmail.com,vip,4908150
U08495,User 8495,user8495@gmail.com,vip,3713800
U08496,User 8496,user8496@gmail.com,normal,4635290
U08497,User 8497,user8497@gmail.com,vip,169272
U08498,User 8498,user8498@gmail.com,normal,1830595
U08499,User 8499,user8499@gmail.com,normal,2626623
U08500,User 8500,user8500@gmail.com,vip,2017788
U08501,User 8501,user8501@gmail.com,vip,975817
U08502,User 8502,user8502@gmail.com,normal,3781004
U08503,User 8503,user8503@gmail.com,vip,3237735
U08504,User 8504,user8504@gmail.com,vip,1453132
U08505,User 8505,user8505@gmail.com,vip,2318766
U08506,User 8506,user8506@gmail.com,vip,3669210
U08507,User 8507,user8507@gmail.com,normal,1778110
U08508,User 8508,user8508@gmail.com,vip,3127590
U08509,User 8509,user8509@gmail.com,vip,952928
U08510,User 8510,user8510@gmail.com,vip,3197993
U08511,User 8511,user8511@gmail.com,normal,1275529
U08512,User 8512,user8512@gmail.com,vip,2929462
U08513,User 8513,user8513@gmail.com,normal,2509755
U08514,User 8514,user8514@gmail.com,vip,1620329
U08515,User 8515,user8515@gmail.com,vip,4966731
U08516,User 8516,user8516@gmail.com,normal,3040060
U08517,User 8517,user8517@gmail.com,vip,409277
U08518,User 8518,user8518@gmail.com,vip,4281976
U08519,User 8519,user8519@gmail.com,normal,2359627
U08520,User 8520,user8520@gmail.com,normal,355976
U08521,User 8521,user8521@gmail.com,normal,572037
U08522,User 8522,user8522@gmail.com,normal,1803048
U08523,User 8523,user8523@gmail.com,normal,3104786
U08524,User 8524,user8524@gmail.com,normal,1445949
U08525,User 8525,user8525@gmail.com,vip,4137300
U08526,User 8526,user8526@gmail.com,vip,3677951
U08527,User 8527,user8527@gmail.com,normal,4921002
U08528,User 8528,user8528@gmail.com,normal,1599313
U08529,User 8529,user8529@gmail.com,normal,3472655
U08530,User 8530,user8530@gmail.com,vip,4830642
U08531,User 8531,user8531@gmail.com,vip,4449567
U08532,User 8532,user8532@gmail.com,normal,2237771
U08533,User 8533,user8533@gmail.com,vip,1891066
U08534,User 8534,user8534@gmail.com,normal,3420136
U08535,User 8535,user8535@gmail.com,vip,3695361
U08536,User 8536,user8536@gmail.com,normal,1517316
U08537,User 8537,user8537@gmail.com,normal,1438654
U08538,User 8538,user8538@gmail.com,vip,2002940
U08539,User 8539,user8539@gmail.com,vip,3374560
U08540,User 8540,user8540@gmail.com,vip,3846886
U08541,User 8541,user8541@gmail.com,normal,2938403
U08542,User 8542,user8542@gmail.com,normal,3494523
U08543,User 8543,user8543@gmail.com,normal,2897870
U08544,User 8544,user8544@gmail.com,normal,3561519
U08545,User 8545,user8545@gmail.com,vip,4905046
U08546,User 8546,user8546@gmail.com,vip,3427234
U08547,User 8547,user8547@gmail.com,normal,4287840
U08548,User 8548,user8548@gmail.com,vip,1177582
U08549,User 8549,user8549@gmail.com,normal,1054884
U08550,User 8550,user8550@gmail.com,normal,3816864
U08551,User 8551,user8551@gmail.com,normal,2977965
U08552,User 8552,user8552@gmail.com,normal,1216132
U08553,User 8553,user8553@gmail.com,normal,477372
U08554,User 8554,user8554@gmail.com,normal,902938
U08555,User 8555,user8555@gmail.com,normal,4297549
U08556,User 8556,user8556@gmail.com,normal,994917
U08557,User 8557,user8557@gmail.com,normal,1682609
U08558,User 8558,user8558@gmail.com,vip,1569761
U08559,User 8559,user8559@gmail.com,normal,3153114
U08560,User 8560,user8560@gmail.com,normal,1951252
U08561,User 8561,user8561@gmail.com,normal,3747125
U08562,User 8562,user8562@gmail.com,normal,2400125
U08563,User 8563,user8563@gmail.com,normal,356850
U08564,User 8564,user8564@gmail.com,vip,4363177
U08565,User 8565,user8565@gmail.com,normal,2200479
U08566,User 8566,user8566@gmail.com,normal,1876965
U08567,User 8567,user8567@gmail.com,vip,3823986
U08568,User 8568,user8568@gmail.com,vip,853454
U08569,User 8569,user8569@gmail.com,vip,3505701
U08570,User 8570,user8570@gmail.com,vip,4512772
U08571,User 8571,user8571@gmail.com,vip,3491708
U08572,User 8572,user8572@gmail.com,normal,1831677
U08573,User 8573,user8573@gmail.com,vip,901538
U08574,User 8574,user8574@gmail.com,normal,4180278
U08575,User 8575,user8575@gmail.com,vip,2393457
U08576,User 8576,user8576@gmail.com,normal,2967811
U08577,User 8577,user8577@gmail.com,vip,3708049
U08578,User 8578,user8578@gmail.com,vip,3720264
U08579,User 8579,user8579@gmail.com,normal,4324087
U08580,User 8580,user8580@gmail.com,normal,3739264
U08581,User 8581,user8581@gmail.com,normal,2176591
U08582,User 8582,user8582@gmail.com,normal,810042
U08583,User 8583,user8583@gmail.com,normal,170229
U08584,User 8584,user8584@gmail.com,vip,125476
U08585,User 8585,user8585@gmail.com,vip,1506204
U08586,User 8586,user8586@gmail.com,vip,1350912
U08587,User 8587,user8587@gmail.com,normal,1366545
U08588,User 8588,user8588@gmail.com,vip,4945267
U08589,User 8589,user8589@gmail.com,normal,4430810
U08590,User 8590,user8590@gmail.com,normal,1438204
U08591,User 8591,user8591@gmail.com,vip,301176
U08592,User 8592,user8592@gmail.com,normal,2679874
U08593,User 8593,user8593@gmail.com,normal,4092876
U08594,User 8594,user8594@gmail.com,normal,4470022
U08595,User 8595,user8595@gmail.com,vip,2689814
U08596,User 8596,user8596@gmail.com,vip,329015
U08597,User 8597,user8597@gmail.com,normal,1974360
U08598,User 8598,user8598@gmail.com,vip,3842980
U08599,User 8599,user8599@gmail.com,normal,638681
U08600,User 8600,user8600@gmail.com,vip,3216524
U08601,User 8601,user8601@gmail.com,vip,3998853
U08602,User 8602,user8602@gmail.com,vip,1491601
U08603,User 8603,user8603@gmail.com,vip,3403186
U08604,User 8604,user8604@gmail.com,normal,1427595
U08605,User 8605,user8605@gmail.com,vip,3900861
U08606,User 8606,user8606@gmail.com,vip,3187001
U08607,User 8607,user8607@gmail.com,vip,5032659
U08608,User 8608,user8608@gmail.com,normal,3688787
U08609,User 8609,user8609@gmail.com,vip,1450124
U08610,User 8610,user8610@gmail.com,vip,503867
U08611,User 8611,user8611@gmail.com,normal,905585
U08612,User 8612,user8612@gmail.com,vip,4361233
U08613,User 8613,user8613@gmail.com,vip,4773022
U08614,User 8614,user8614@gmail.com,vip,3979813
U08615,User 8615,user8615@gmail.com,normal,3604163
U08616,User 8616,user8616@gmail.com,vip,4498952
U08617,User 8617,user8617@gmail.com,vip,5046404
U08618,User 8618,user8618@gmail.com,vip,3274619
U08619,User 8619,user8619@gmail.com,vip,4252480
U08620,User 8620,user8620@gmail.com,vip,3223177
U08621,User 8621,user8621@gmail.com,vip,3903791
U08622,User 8622,user8622@gmail.com,normal,897329
U08623,User 8623,user8623@gmail.com,normal,3839653
U08624,User 8624,user8624@gmail.com,normal,653371
U08625,User 8625,user8625@gmail.com,normal,625139
U08626,User 8626,user8626@gmail.com,vip,1766571
U08627,User 8627,user8627@gmail.com,normal,723884
U08628,User 8628,user8628@gmail.com,normal,2694483
U08629,User 8629,user8629@gmail.com,vip,1826885
U08630,User 8630,user8630@gmail.com,vip,3723779
U08631,User 8631,user8631@gmail.com,vip,1902742
U08632,User 8632,user8632@gmail.com,normal,4801948
U08633,User 8633,user8633@gmail.com,normal,405693
U08634,User 8634,user8634@gmail.com,normal,830915
U08635,User 8635,user8635@gmail.com,normal,2098658
U08636,User 8636,user8636@gmail.com,vip,2998641
U08637,User 8637,user8637@gmail.com,vip,4454164
U08638,User 8638,user8638@gmail.com,vip,3879654
U08639,User 8639,user8639@gmail.com,normal,2555026
U08640,User 8640,user8640@gmail.com,vip,3385341
U08641,User 8641,user8641@gmail.com,normal,3993831
U08642,User 8642,user8642@gmail.com,vip,756059
U08643,User 8643,user8643@gmail.com,normal,109356
U08644,User 8644,user8644@gmail.com,normal,2051073
U08645,User 8645,user8645@gmail.com,normal,2353649
U08646,User 8646,user8646@gmail.com,vip,1444866
U08647,User 8647,user8647@gmail.com,normal,3013943
U08648,User 8648,user8648@gmail.com,normal,2154574
U08649,User 8649,user8649@gmail.com,normal,2017620
U08650,User 8650,user8650@gmail.com,normal,4238252
U08651,User 8651,user8651@gmail.com,vip,2291961
U08652,User 8652,user8652@gmail.com,normal,4307462
U08653,User 8653,user8653@gmail.com,normal,1773008
U08654,User 8654,user8654@gmail.com,vip,4078686
U08655,User 8655,user8655@gmail.com,normal,2782975
U08656,User 8656,user8656@gmail.com,normal,1060959
U08657,User 8657,user8657@gmail.com,normal,4873290
U08658,User 8658,user8658@gmail.com,vip,2676494
U08659,User 8659,user8659@gmail.com,vip,1479253
U08660,User 8660,user8660@gmail.com,normal,4646111
U08661,User 8661,user8661@gmail.com,normal,1165894
U08662,User 8662,user8662@gmail.com,vip,356708
U08663,User 8663,user8663@gmail.com,normal,4014537
U08664,User 8664,user8664@gmail.com,vip,646752
U08665,User 8665,user8665@gmail.com,normal,3937389
U08666,User 8666,user8666@gmail.com,vip,3074490
U08667,User 8667,user8667@gmail.com,vip,1344940
U08668,User 8668,user8668@gmail.com,vip,3438925
U08669,User 8669,user8669@gmail.com,normal,3653192
U08670,User 8670,user8670@gmail.com,vip,217244
U08671,User 8671,user8671@gmail.com,normal,241168
U08672,User 8672,user8672@gmail.com,normal,4199523
U08673,User 8673,user8673@gmail.com,normal,1563714
U08674,User 8674,user8674@gmail.com,vip,990728
U08675,User 8675,user8675@gmail.com,vip,2440074
U08676,User 8676,user8676@gmail.com,normal,2110065
U08677,User 8677,user8677@gmail.com,normal,303913
U08678,User 8678,user8678@gmail.com,vip,1361007
U08679,User 8679,user8679@gmail.com,normal,2006129
U08680,User 8680,user8680@gmail.com,vip,3699095
U08681,User 8681,user8681@gmail.com,normal,2988972
U08682,User 8682,user8682@gmail.com,vip,2568178
U08683,User 8683,user8683@gmail.com,normal,2615965
U08684,User 8684,user8684@gmail.com,normal,1562314
U08685,User 8685,user8685@gmail.com,vip,893278
U08686,User 8686,user8686@gmail.com,normal,2842085
U08687,User 8687,user8687@gmail.com,normal,3389096
U08688,User 8688,user8688@gmail.com,normal,2692686
U08689,User 8689,user8689@gmail.com,vip,730737
U08690,User 8690,user8690@gmail.com,normal,4826510
U08691,User 8691,user8691@gmail.com,vip,2337072
U08692,User 8692,user8692@gmail.com,vip,1773690
U08693,User 8693,user8693@gmail.com,normal,993468
U08694,User 8694,user8694@gmail.com,vip,1181158
U08695,User 8695,user8695@gmail.com,normal,4216210
U08696,User 8696,user8696@gmail.com,vip,2967031
U08697,User 8697,user8697@gmail.com,normal,3179957
U08698,User 8698,user8698@gmail.com,vip,695830
U08699,User 8699,user8699@gmail.com,normal,2454512
U08700,User 8700,user8700@gmail.com,normal,940865
U08701,User 8701,user8701@gmail.com,normal,632887
U08702,User 8702,user8702@gmail.com,normal,3915387
U08703,User 8703,user8703@gmail.com,vip,3339180
U08704,User 8704,user8704@gmail.com,normal,4051556
U08705,User 8705,user8705@gmail.com,normal,1419069
U08706,User 8706,user8706@gmail.com,normal,4429219
U08707,User 8707,user8707@gmail.com,normal,3881706
U08708,User 8708,user8708@gmail.com,normal,1344575
U08709,User 8709,user8709@gmail.com,vip,2055844
U08710,User 8710,user8710@gmail.com,normal,1945165
U08711,User 8711,user8711@gmail.com,normal,3736529
U08712,User 8712,user8712@gmail.com,normal,4202820
U08713,User 8713,user8713@gmail.com,vip,2716716
U08714,User 8714,user8714@gmail.com,normal,229356
U08715,User 8715,user8715@gmail.com,normal,2935562
U08716,User 8716,user8716@gmail.com,normal,1539061
U08717,User 8717,user8717@gmail.com,vip,756535
U08718,User 8718,user8718@gmail.com,vip,2242788
